,1,2
910,"[204.37760416666706, '']",[202.23697916666697]
911,"[199.88671874999955, '']",[197.81770833333348]
912,"[169.20833333333314, '']",[167.43619791666669]
913,"[132.09114583333314, '']",[130.41927083333337]
914,"[158.3684895833334, '']",[156.91666666666666]
915,"[173.10286458333343, '']",[172.0703124999999]
916,"[124.24869791666661, '']",[122.35026041666664]
917,"[143.89583333333343, '']",[142.60156249999991]
918,"[138.86848958333343, '']",[136.39843750000006]
919,"[119.58723958333334, '']",[117.71223958333336]
920,"[108.5091145833335, '']",[106.65104166666671]
921,"[88.91406249999973, '']",[86.86328124999979]
922,"[80.81770833333351, '']",[78.40234374999993]
923,"[99.02213541666673, '']",[97.04296875000009]
924,"[141.5625, '']",[139.79166666666677]
925,"[106.09114583333339, '']",[104.16666666666684]
926,"[163.08593750000003, '']",[160.95052083333354]
927,"[96.51692708333339, '']",[94.60026041666657]
928,"[117.01432291666667, '']",[115.4986979166667]
929,"[88.51692708333331, '']",[87.2578125]
930,"[94.69140624999973, '']",[93.08333333333312]
931,"[98.69661458333334, '']",[97.81119791666666]
932,"[110.9101562499999, '']",[109.57291666666656]
933,"[122.00911458333319, '']",[120.70052083333323]
934,"[135.8880208333334, '']",[134.53776041666646]
935,"[157.48958333333314, '']",[156.27994791666669]
936,"[176.1966145833334, '']",[174.44401041666637]
937,"[213.7109375000001, '']",[211.46484374999977]
938,"[200.3424479166661, '']",[198.76041666666646]
939,"[189.2929687499999, '']",[187.96354166666654]
940,"[129.41796874999983, '']",[128.0625]
941,"[104.38151041666667, '']",[102.0234374999999]
942,"[151.05859374999966, '']",[149.15494791666654]
943,"[161.16145833333343, '']",[159.87109375000014]
944,"[180.36718750000006, '']",[178.54557291666632]
945,"[202.21223958333366, '']",[199.93619791666708]
946,"[203.88932291666708, '']",[202.80859375000023]
947,"[188.49348958333348, '']",[186.48307291666654]
948,"[95.75260416666657, '']",[93.88541666666649]
949,"[82.15234374999994, '']",[80.48828125]
950,"[118.84895833333317, '']",[116.48177083333329]
951,"[183.1080729166666, '']",[181.33984375000006]
952,"[180.93880208333337, '']",[179.81380208333331]
953,"[207.00781250000057, '']",[204.7291666666668]
954,"[235.08723958333388, '']",[233.3242187500007]
955,"[236.9765624999996, '']",[235.44791666666754]
956,"[237.34895833333314, '']",[235.88020833333377]
957,"[237.09765625000088, '']",[235.98828125000097]
958,"[237.22656249999997, '']",[235.50911458333357]
959,"[229.00520833333314, '']",[227.29817708333283]
960,"[215.26041666666623, '']",[212.9739583333331]
961,"[210.28776041666643, '']",[208.8320312499995]
962,"[111.49609375000017, '']",[109.8255208333331]
963,"[40.17968750000001, '']",[38.56770833333334]
964,"[44.86718749999997, '']",[43.292968750000014]
965,"[73.75390624999997, '']",[72.37109374999997]
966,"[52.576822916666686, '']",[50.49609374999999]
967,"[75.51171875000007, '']",[73.58072916666674]
968,"[68.92968749999994, '']",[67.9283854166667]
969,"[159.36197916666663, '']",[157.21093750000006]
970,"[159.56380208333348, '']",[157.75130208333346]
971,"[164.54817708333323, '']",[162.56510416666686]
972,"[171.26302083333314, '']",[169.24609374999977]
973,"[140.1028645833336, '']",[138.30468749999991]
974,"[140.1614583333332, '']",[138.15625]
975,"[163.6002604166667, '']",[161.8606770833332]
976,"[79.61718749999999, '']",[77.58854166666669]
977,"[163.30078124999994, '']",[161.47916666666666]
978,"[187.32161458333297, '']",[185.52213541666654]
979,"[189.44791666666634, '']",[187.64062499999972]
980,"[188.36067708333326, '']",[186.6914062500003]
981,"[192.9999999999997, '']",[190.47135416666686]
982,"[137.01822916666663, '']",[135.21875000000006]
983,"[140.20572916666669, '']",[137.91927083333331]
984,"[176.19661458333337, '']",[174.0625000000001]
985,"[130.98046875000017, '']",[129.39322916666686]
986,"[144.02864583333323, '']",[142.01692708333334]
987,"[196.34374999999935, '']",[194.05989583333346]
988,"[188.08072916666723, '']",[185.54296874999997]
989,"[179.56770833333388, '']",[178.52994791666688]
990,"[169.5455729166668, '']",[167.93489583333314]
991,"[164.05989583333366, '']",[162.27994791666674]
992,"[155.56510416666688, '']",[154.07552083333337]
993,"[134.56119791666677, '']",[132.38151041666686]
994,"[148.1406249999999, '']",[146.57682291666663]
995,"[173.4596354166666, '']",[171.8033854166668]
996,"[129.61458333333337, '']",[127.50911458333313]
997,"[199.74088541666637, '']",[197.42317708333331]
998,"[200.64062499999955, '']",[198.1770833333333]
999,"[187.89973958333348, '']",[186.46484374999997]
1000,"[172.47135416666643, '']",[170.84244791666637]
1001,"[155.5078125000001, '']",[153.70052083333343]
1002,"[149.67578125000023, '']",[148.81770833333343]
1003,"[153.35286458333331, '']",[151.80208333333314]
1004,"[133.05338541666669, '']",[130.46744791666677]
1005,"[95.71223958333326, '']",[94.67057291666669]
1006,"[159.35546875000006, '']",[157.7317708333332]
1007,"[87.05468749999987, '']",[85.38671875000001]
1008,"[110.96744791666666, '']",[109.13020833333327]
1009,"[75.26041666666666, '']",[73.94270833333343]
1010,"[87.22265624999982, '']",[85.14973958333334]
1011,"[144.5182291666668, '']",[143.43098958333337]
1012,"[178.05208333333334, '']",[176.55468749999997]
1013,"[175.94010416666663, '']",[174.4687500000001]
1014,"[173.22916666666637, '']",[172.16927083333317]
1015,"[186.15755208333363, '']",[184.6666666666668]
1016,"[189.453125, '']",[187.5221354166668]
1017,"[189.85546875, '']",[187.77864583333354]
1018,"[173.92708333333326, '']",[172.04036458333343]
1019,"[177.79817708333343, '']",[175.80208333333303]
1020,"[109.75781250000006, '']",[108.43489583333354]
1021,"[107.85416666666657, '']",[105.50000000000007]
1022,"[196.35546875000003, '']",[195.0885416666669]
1023,"[205.53645833333368, '']",[203.7630208333335]
1024,"[212.51432291666669, '']",[211.14192708333388]
1025,"[213.48437499999997, '']",[212.26302083333363]
1026,"[203.11588541666683, '']",[201.77343750000006]
1027,"[198.05468749999952, '']",[196.0130208333328]
1028,"[182.7890624999996, '']",[181.58463541666697]
1029,"[161.66015625000028, '']",[159.20312499999977]
1030,"[187.3203124999999, '']",[185.64973958333348]
1031,"[204.03125000000034, '']",[202.39062500000034]
1032,"[206.5859375000004, '']",[204.1888020833328]
1033,"[226.01171875000023, '']",[224.54687500000034]
1034,"[230.2591145833338, '']",[228.4140625000004]
1035,"[233.21354166666748, '']",[230.7916666666669]
1036,"[235.40755208333385, '']",[233.77343750000026]
1037,"[233.0325520833338, '']",[231.43359375000003]
1038,"[176.00130208333331, '']",[174.39322916666688]
1039,"[184.43098958333343, '']",[182.42578125000009]
1040,"[184.1328125000003, '']",[181.7903645833332]
1041,"[156.69270833333326, '']",[154.640625]
1042,"[54.62239583333326, '']",[53.00390624999999]
1043,"[56.89062500000019, '']",[55.091145833333336]
1044,"[84.90494791666669, '']",[83.01562500000001]
1045,"[93.18098958333334, '']",[91.56119791666664]
1046,"[54.600260416666664, '']",[52.69270833333333]
1047,"[70.76302083333337, '']",[68.38281250000004]
1048,"[74.69010416666669, '']",[72.48177083333339]
1049,"[159.546875, '']",[157.69921874999997]
1050,"[171.34765624999983, '']",[169.38020833333312]
1051,"[168.42187499999991, '']",[166.89062499999983]
1052,"[168.64453125000009, '']",[166.8333333333335]
1053,"[143.40624999999983, '']",[141.6575520833334]
1054,"[138.77994791666663, '']",[136.88541666666652]
1055,"[158.06249999999997, '']",[156.55078125000006]
1056,"[89.13020833333336, '']",[87.79817708333316]
1057,"[156.44921875, '']",[155.5729166666666]
1058,"[190.79817708333314, '']",[188.4752604166666]
1059,"[193.33723958333286, '']",[191.0117187499996]
1060,"[189.92057291666617, '']",[188.09765624999972]
1061,"[195.766927083333, '']",[193.87239583333306]
1062,"[146.61588541666663, '']",[144.77994791666652]
1063,"[132.46484375, '']",[130.17578124999997]
1064,"[172.17708333333326, '']",[170.04166666666688]
1065,"[135.6419270833332, '']",[134.24348958333314]
1066,"[140.39322916666677, '']",[138.97526041666663]
1067,"[160.52343750000006, '']",[158.7981770833332]
1068,"[165.1992187499998, '']",[163.72526041666654]
1069,"[174.67578125, '']",[173.21614583333334]
1070,"[187.62760416666697, '']",[186.20182291666646]
1071,"[198.7864583333328, '']",[196.36067708333317]
1072,"[173.72916666666663, '']",[172.1341145833334]
1073,"[129.04817708333314, '']",[126.984375]
1074,"[141.32421875000003, '']",[139.99479166666666]
1075,"[173.7734374999999, '']",[172.54947916666663]
1076,"[136.85286458333337, '']",[134.8671874999998]
1077,"[191.9218750000001, '']",[190.18359375000023]
1078,"[188.1458333333338, '']",[186.70963541666677]
1079,"[189.22786458333354, '']",[187.44661458333317]
1080,"[193.63802083333312, '']",[191.93098958333331]
1081,"[200.41276041666657, '']",[198.73828125000006]
1082,"[206.11588541666723, '']",[204.3411458333333]
1083,"[201.0690104166668, '']",[198.9127604166666]
1084,"[129.3203125, '']",[127.56901041666686]
1085,"[94.59765624999982, '']",[92.72526041666669]
1086,"[157.09244791666683, '']",[155.19401041666643]
1087,"[81.15625, '']",[79.54687500000001]
1088,"[129.84244791666657, '']",[127.42968749999996]
1089,"[135.45703124999983, '']",[133.4804687499999]
1090,"[135.8671875000001, '']",[134.45052083333343]
1091,"[140.97135416666674, '']",[139.1549479166667]
1092,"[150.2031249999999, '']",[148.8007812499999]
1093,"[167.56770833333323, '']",[166.53124999999991]
1094,"[178.94661458333334, '']",[177.41276041666666]
1095,"[185.7291666666665, '']",[184.43619791666637]
1096,"[182.69921874999997, '']",[180.95703124999994]
1097,"[148.16276041666669, '']",[145.8346354166668]
1098,"[117.51562499999996, '']",[115.2473958333334]
1099,"[157.4309895833333, '']",[155.20572916666666]
1100,"[85.05338541666666, '']",[83.42578124999997]
1101,"[95.86197916666652, '']",[93.48177083333331]
1102,"[208.84765624999955, '']",[206.7604166666667]
1103,"[214.95312499999994, '']",[213.1666666666667]
1104,"[215.5429687499997, '']",[213.95052083333354]
1105,"[214.85026041666686, '']",[213.66927083333357]
1106,"[212.96874999999974, '']",[211.33593750000017]
1107,"[212.12890625000017, '']",[210.18359375000034]
1108,"[210.2109374999997, '']",[208.19401041666657]
1109,"[201.95182291666742, '']",[200.30468750000043]
1110,"[216.91276041666725, '']",[215.73307291666703]
1111,"[222.07682291666694, '']",[220.8111979166666]
1112,"[223.77343750000063, '']",[222.38411458333408]
1113,"[222.01953124999937, '']",[219.8606770833328]
1114,"[215.08072916666634, '']",[213.0338541666664]
1115,"[210.1432291666662, '']",[208.06901041666652]
1116,"[209.34375000000023, '']",[206.96875000000014]
1117,"[202.89322916666654, '']",[200.81901041666714]
1118,"[195.6822916666672, '']",[194.09375000000057]
1119,"[223.10156249999977, '']",[220.46484374999952]
1120,"[107.12890624999999, '']",[104.72265624999976]
1121,"[91.36458333333337, '']",[89.88020833333331]
1122,"[96.3515625000001, '']",[94.88671874999991]
1123,"[125.28255208333337, '']",[123.58463541666654]
1124,"[144.29166666666643, '']",[142.83854166666634]
1125,"[123.44791666666671, '']",[120.79036458333319]
1126,"[56.1171875000001, '']",[53.86458333333334]
1127,"[62.81249999999994, '']",[61.319010416666714]
1128,"[89.91015624999991, '']",[88.0234375]
1129,"[162.51432291666657, '']",[160.8997395833333]
1130,"[186.9934895833332, '']",[184.93880208333323]
1131,"[173.93749999999986, '']",[171.61458333333314]
1132,"[172.3749999999997, '']",[170.70833333333337]
1133,"[146.24218749999994, '']",[144.29817708333314]
1134,"[138.08463541666666, '']",[136.16666666666674]
1135,"[153.6783854166664, '']",[151.54036458333314]
1136,"[88.48828124999999, '']",[86.92447916666653]
1137,"[154.1705729166667, '']",[152.79036458333343]
1138,"[186.46093749999963, '']",[183.79296874999966]
1139,"[186.64322916666626, '']",[184.06510416666626]
1140,"[180.81510416666762, '']",[178.3268229166669]
1141,"[181.44921875000065, '']",[179.07682291666683]
1142,"[144.89322916666663, '']",[142.65364583333323]
1143,"[130.77864583333331, '']",[129.6158854166667]
1144,"[168.03906249999997, '']",[166.6054687500003]
1145,"[138.79947916666674, '']",[136.8906249999998]
1146,"[139.57942708333331, '']",[138.3242187500001]
1147,"[193.7669270833334, '']",[191.80729166666666]
1148,"[203.09505208333314, '']",[201.56380208333397]
1149,"[207.20312500000048, '']",[205.41536458333343]
1150,"[206.75781249999966, '']",[205.53255208333334]
1151,"[204.40494791666663, '']",[202.36848958333343]
1152,"[176.88671875000014, '']",[174.72786458333346]
1153,"[129.9544270833334, '']",[127.8411458333332]
1154,"[139.7460937500001, '']",[138.01171875000003]
1155,"[176.82421874999994, '']",[175.06249999999972]
1156,"[139.73958333333348, '']",[137.46614583333326]
1157,"[194.38802083333331, '']",[192.44401041666657]
1158,"[201.3776041666668, '']",[199.1979166666668]
1159,"[206.98437499999943, '']",[205.4244791666664]
1160,"[209.39062499999974, '']",[207.4036458333334]
1161,"[210.00651041666603, '']",[208.41666666666603]
1162,"[210.47916666666657, '']",[208.99218749999991]
1163,"[201.10286458333331, '']",[199.65364583333346]
1164,"[134.25260416666669, '']",[131.8984375]
1165,"[92.8203125, '']",[91.19270833333314]
1166,"[158.60026041666666, '']",[157.01302083333312]
1167,"[78.01041666666669, '']",[76.70312499999997]
1168,"[163.39843750000003, '']",[161.63411458333323]
1169,"[202.8854166666665, '']",[200.9700520833334]
1170,"[206.36067708333292, '']",[204.36848958333317]
1171,"[206.70833333333275, '']",[204.6367187499997]
1172,"[206.16927083333337, '']",[204.14973958333337]
1173,"[195.51692708333297, '']",[194.0494791666664]
1174,"[184.79817708333297, '']",[183.7955729166664]
1175,"[184.04427083333303, '']",[182.34375000000017]
1176,"[180.65234374999986, '']",[178.26432291666643]
1177,"[137.92317708333331, '']",[136.046875]
1178,"[94.36979166666666, '']",[92.05989583333336]
1179,"[154.05598958333326, '']",[152.8046875000001]
1180,"[73.65364583333337, '']",[71.15885416666674]
1181,"[86.40234375000006, '']",[84.63802083333329]
1182,"[137.11718749999972, '']",[135.65624999999991]
1183,"[130.22916666666646, '']",[128.07942708333303]
1184,"[123.2330729166667, '']",[121.00000000000011]
1185,"[130.33854166666669, '']",[128.43098958333314]
1186,"[143.37109375, '']",[141.20833333333317]
1187,"[145.32942708333343, '']",[144.22786458333326]
1188,"[143.4973958333333, '']",[141.77864583333337]
1189,"[150.54947916666657, '']",[149.07812499999994]
1190,"[165.22656250000023, '']",[163.80989583333394]
1191,"[186.9101562499999, '']",[185.4010416666668]
1192,"[198.62500000000028, '']",[196.95833333333377]
1193,"[206.78776041666686, '']",[204.44401041666748]
1194,"[214.7929687500005, '']",[213.32291666666737]
1195,"[223.78124999999986, '']",[222.0963541666664]
1196,"[227.0286458333332, '']",[225.52994791666737]
1197,"[228.74609375000045, '']",[226.77083333333397]
1198,"[227.84505208333377, '']",[225.52734375000043]
1199,"[226.08984374999946, '']",[223.9166666666671]
1200,"[165.72005208333314, '']",[163.63541666666663]
1201,"[166.32812500000003, '']",[164.65885416666637]
1202,"[156.32682291666674, '']",[154.0846354166666]
1203,"[160.04687499999974, '']",[157.72656250000006]
1204,"[171.05468750000014, '']",[168.44921874999994]
1205,"[162.66145833333343, '']",[160.7760416666666]
1206,"[59.45442708333343, '']",[57.45703125]
1207,"[55.279947916666586, '']",[53.455729166666664]
1208,"[85.86718749999996, '']",[83.87109374999994]
1209,"[174.76822916666674, '']",[173.1601562499999]
1210,"[203.24739583333368, '']",[201.85937499999997]
1211,"[185.52343750000026, '']",[184.00390625000006]
1212,"[178.19270833333283, '']",[175.42578125000006]
1213,"[150.98828124999983, '']",[149.30078124999997]
1214,"[138.19140625, '']",[135.8854166666668]
1215,"[148.89322916666669, '']",[146.45703125000003]
1216,"[91.85286458333351, '']",[90.47656250000007]
1217,"[149.8450520833332, '']",[148.51171874999994]
1218,"[163.83333333333323, '']",[161.81640625000026]
1219,"[165.34114583333326, '']",[163.11328124999991]
1220,"[170.03255208333337, '']",[168.6536458333333]
1221,"[177.63541666666652, '']",[175.97135416666688]
1222,"[157.12109374999977, '']",[155.0351562499999]
1223,"[119.87630208333333, '']",[117.7044270833332]
1224,"[166.2864583333335, '']",[164.79947916666686]
1225,"[144.57291666666669, '']",[143.56901041666666]
1226,"[136.60677083333343, '']",[134.85416666666677]
1227,"[203.89973958333326, '']",[201.953125]
1228,"[204.19270833333357, '']",[201.78515624999972]
1229,"[201.8854166666663, '']",[200.86588541666652]
1230,"[191.19140624999974, '']",[189.15755208333314]
1231,"[182.3815104166663, '']",[180.29166666666677]
1232,"[173.05859375000006, '']",[170.97916666666686]
1233,"[134.85416666666666, '']",[132.31901041666666]
1234,"[151.58463541666654, '']",[149.7473958333332]
1235,"[178.32291666666686, '']",[176.57552083333368]
1236,"[143.88411458333317, '']",[141.34244791666677]
1237,"[204.85546874999974, '']",[203.51562500000009]
1238,"[208.48958333333286, '']",[207.25]
1239,"[207.98958333333337, '']",[206.84375]
1240,"[206.14583333333346, '']",[204.18619791666654]
1241,"[197.81119791666663, '']",[195.8971354166665]
1242,"[186.3476562500002, '']",[183.82812500000037]
1243,"[177.91145833333354, '']",[175.69140624999986]
1244,"[135.04296874999997, '']",[132.87760416666663]
1245,"[94.8450520833333, '']",[93.25651041666663]
1246,"[157.91927083333334, '']",[156.75520833333346]
1247,"[77.11067708333334, '']",[75.56770833333333]
1248,"[175.70312499999997, '']",[174.10286458333346]
1249,"[205.41796875000023, '']",[203.56640624999994]
1250,"[204.94010416666697, '']",[202.97916666666677]
1251,"[202.4752604166668, '']",[200.42838541666683]
1252,"[190.90755208333272, '']",[188.6432291666663]
1253,"[177.22916666666683, '']",[175.0390625]
1254,"[173.36718749999997, '']",[171.2539062499998]
1255,"[183.43619791666654, '']",[182.02864583333331]
1256,"[180.81640624999972, '']",[179.10026041666643]
1257,"[140.11979166666669, '']",[138.66536458333331]
1258,"[96.30338541666652, '']",[93.84895833333351]
1259,"[153.11328124999994, '']",[152.02083333333334]
1260,"[63.04296874999998, '']",[61.77734374999991]
1261,"[105.62630208333327, '']",[103.69401041666663]
1262,"[155.76692708333363, '']",[154.00520833333331]
1263,"[136.28255208333334, '']",[134.44270833333331]
1264,"[118.51302083333333, '']",[116.51953125000009]
1265,"[100.75651041666677, '']",[98.96093749999989]
1266,"[87.8619791666666, '']",[86.11328124999989]
1267,"[73.85416666666686, '']",[72.67187500000006]
1268,"[65.41145833333341, '']",[64.01041666666676]
1269,"[65.43750000000017, '']",[64.2044270833335]
1270,"[71.5859374999999, '']",[69.74609375000011]
1271,"[78.61979166666644, '']",[77.3619791666667]
1272,"[81.59635416666625, '']",[80.02083333333351]
1273,"[84.90755208333317, '']",[82.8059895833335]
1274,"[89.8151041666669, '']",[87.75260416666687]
1275,"[103.40104166666663, '']",[102.10677083333306]
1276,"[109.39062499999996, '']",[107.50781249999966]
1277,"[121.89843750000007, '']",[119.77343750000011]
1278,"[146.05729166666669, '']",[143.49609374999997]
1279,"[165.45312500000045, '']",[163.13411458333312]
1280,"[149.39322916666654, '']",[147.44661458333314]
1281,"[156.8229166666668, '']",[154.22916666666657]
1282,"[171.375, '']",[168.9023437499995]
1283,"[190.07161458333346, '']",[188.01041666666663]
1284,"[193.08333333333312, '']",[191.46484375000014]
1285,"[179.50651041666674, '']",[177.89973958333334]
1286,"[68.42187500000004, '']",[66.20312500000001]
1287,"[53.80208333333332, '']",[51.89713541666667]
1288,"[70.66145833333343, '']",[69.21875]
1289,"[176.20312499999994, '']",[173.55338541666677]
1290,"[207.5052083333332, '']",[205.20182291666654]
1291,"[205.4986979166668, '']",[203.61588541666677]
1292,"[203.2161458333338, '']",[200.95052083333326]
1293,"[172.78385416666683, '']",[170.2265625000002]
1294,"[141.6341145833333, '']",[139.49479166666663]
1295,"[147.86458333333331, '']",[145.50000000000006]
1296,"[104.44921875000013, '']",[103.08463541666663]
1297,"[142.4140624999999, '']",[141.03124999999986]
1298,"[174.0950520833338, '']",[172.6380208333335]
1299,"[183.85937500000023, '']",[181.6705729166667]
1300,"[191.4739583333334, '']",[189.3815104166669]
1301,"[195.0703124999999, '']",[193.33072916666666]
1302,"[179.5950520833332, '']",[177.5911458333333]
1303,"[115.88020833333333, '']",[114.23567708333336]
1304,"[164.3958333333334, '']",[163.03776041666669]
1305,"[157.05989583333314, '']",[155.1041666666668]
1306,"[134.87369791666669, '']",[132.95182291666674]
1307,"[187.71354166666643, '']",[186.04296874999963]
1308,"[185.48697916666657, '']",[183.6770833333329]
1309,"[184.08723958333312, '']",[182.07421874999955]
1310,"[183.29296875000006, '']",[181.03776041666646]
1311,"[190.05338541666677, '']",[187.77994791666646]
1312,"[191.80598958333314, '']",[190.43359375000037]
1313,"[137.4440104166664, '']",[135.69010416666663]
1314,"[132.2500000000001, '']",[129.86588541666652]
1315,"[179.7109375, '']",[177.8710937500003]
1316,"[148.64322916666657, '']",[146.25520833333343]
1317,"[201.94531250000003, '']",[200.48177083333323]
1318,"[202.3177083333332, '']",[200.79557291666674]
1319,"[191.18880208333363, '']",[188.96614583333294]
1320,"[178.9492187499999, '']",[177.11979166666643]
1321,"[172.65104166666683, '']",[170.4192708333333]
1322,"[175.38151041666663, '']",[173.1809895833334]
1323,"[179.36067708333346, '']",[177.5533854166667]
1324,"[134.46354166666669, '']",[133.27473958333348]
1325,"[95.99609374999994, '']",[94.5690104166666]
1326,"[156.2109375, '']",[154.86588541666663]
1327,"[74.79947916666667, '']",[72.80729166666661]
1328,"[174.01953125000006, '']",[171.83463541666666]
1329,"[200.65885416666663, '']",[197.75130208333354]
1330,"[192.38802083333334, '']",[190.27473958333348]
1331,"[176.36328125000023, '']",[174.3541666666667]
1332,"[165.71484375000026, '']",[163.92317708333348]
1333,"[164.95833333333314, '']",[162.2330729166663]
1334,"[181.34895833333334, '']",[179.62500000000037]
1335,"[194.37760416666686, '']",[193.11458333333337]
1336,"[180.81119791666694, '']",[179.07161458333343]
1337,"[147.62109375, '']",[145.04817708333334]
1338,"[101.00520833333327, '']",[98.82031249999993]
1339,"[153.94531249999994, '']",[152.34244791666666]
1340,"[58.11848958333332, '']",[56.8932291666666]
1341,"[121.82552083333336, '']",[120.45052083333341]
1342,"[176.7434895833336, '']",[175.07552083333343]
1343,"[179.9205729166665, '']",[179.11718750000026]
1344,"[196.38020833333348, '']",[194.1992187499999]
1345,"[211.5820312499996, '']",[209.6393229166662]
1346,"[205.20833333333326, '']",[203.03255208333326]
1347,"[189.9778645833336, '']",[188.08984375000009]
1348,"[170.24869791666697, '']",[167.9817708333335]
1349,"[144.92057291666663, '']",[143.06901041666674]
1350,"[112.39843749999991, '']",[110.76041666666659]
1351,"[81.77604166666669, '']",[80.6432291666666]
1352,"[71.67968749999997, '']",[70.41666666666661]
1353,"[70.97916666666669, '']",[69.11848958333333]
1354,"[62.906250000000135, '']",[61.445312500000085]
1355,"[56.5885416666668, '']",[55.10546875000014]
1356,"[57.930989583333435, '']",[56.537760416666835]
1357,"[59.43619791666671, '']",[58.41145833333353]
1358,"[68.18619791666656, '']",[66.20833333333337]
1359,"[77.47005208333329, '']",[75.39322916666667]
1360,"[152.71874999999983, '']",[151.15104166666674]
1361,"[157.32812500000009, '']",[155.25911458333331]
1362,"[161.6718749999999, '']",[159.38802083333334]
1363,"[182.34244791666666, '']",[180.18229166666683]
1364,"[193.55468749999994, '']",[191.52083333333383]
1365,"[183.59244791666652, '']",[181.62760416666677]
1366,"[64.40755208333336, '']",[62.760416666666636]
1367,"[50.6002604166667, '']",[47.77213541666669]
1368,"[67.50130208333339, '']",[66.32291666666671]
1369,"[165.54036458333323, '']",[164.06770833333326]
1370,"[205.48307291666646, '']",[203.6484374999999]
1371,"[194.63932291666723, '']",[192.37760416666654]
1372,"[192.13802083333354, '']",[189.93098958333317]
1373,"[183.39192708333323, '']",[181.74869791666654]
1374,"[158.60807291666686, '']",[156.0312500000001]
1375,"[150.10026041666652, '']",[148.19401041666688]
1376,"[142.9934895833334, '']",[140.62630208333334]
1377,"[140.15364583333346, '']",[138.22395833333323]
1378,"[175.99999999999977, '']",[173.98567708333326]
1379,"[184.09244791666626, '']",[181.96223958333323]
1380,"[189.5989583333335, '']",[187.89583333333312]
1381,"[194.63151041666626, '']",[192.24218749999986]
1382,"[179.51692708333326, '']",[177.34244791666663]
1383,"[128.6796875, '']",[127.08333333333334]
1384,"[162.69661458333343, '']",[160.22656250000006]
1385,"[161.42057291666674, '']",[159.1614583333332]
1386,"[148.63932291666669, '']",[146.91666666666654]
1387,"[180.9830729166667, '']",[178.92838541666663]
1388,"[190.40755208333348, '']",[188.17447916666634]
1389,"[197.9596354166661, '']",[196.0338541666671]
1390,"[202.41276041666598, '']",[200.73567708333246]
1391,"[205.84765624999943, '']",[202.87109374999986]
1392,"[202.1341145833333, '']",[200.56770833333354]
1393,"[149.34244791666663, '']",[147.63802083333334]
1394,"[128.42708333333343, '']",[126.7955729166666]
1395,"[179.81380208333348, '']",[178.06510416666674]
1396,"[155.54687499999991, '']",[153.20703124999983]
1397,"[191.29947916666634, '']",[189.49348958333354]
1398,"[178.02473958333354, '']",[175.85156249999986]
1399,"[171.94270833333337, '']",[170.5768229166668]
1400,"[174.7734374999999, '']",[172.45703125000006]
1401,"[187.53776041666677, '']",[185.65104166666669]
1402,"[200.45572916666703, '']",[198.6653645833335]
1403,"[196.82812500000017, '']",[194.68359374999972]
1404,"[147.01432291666663, '']",[144.88671874999991]
1405,"[99.92317708333331, '']",[98.07031249999997]
1406,"[148.64973958333337, '']",[146.7252604166667]
1407,"[67.94270833333334, '']",[65.95312500000001]
1408,"[171.3997395833332, '']",[169.50390624999997]
1409,"[179.57161458333374, '']",[177.90104166666657]
1410,"[165.56119791666654, '']",[163.486979166667]
1411,"[162.43359374999994, '']",[160.51562499999991]
1412,"[170.55859374999997, '']",[169.0468749999999]
1413,"[184.3736979166664, '']",[182.91015624999997]
1414,"[193.94791666666617, '']",[191.52083333333312]
1415,"[193.5716145833332, '']",[191.47265624999986]
1416,"[179.2421875, '']",[177.5377604166668]
1417,"[146.56119791666663, '']",[144.87239583333337]
1418,"[99.69661458333334, '']",[98.30468750000001]
1419,"[155.39713541666663, '']",[153.9466145833332]
1420,"[52.16796875, '']",[50.08333333333326]
1421,"[117.046875, '']",[115.57031250000017]
1422,"[141.96614583333314, '']",[139.67447916666677]
1423,"[163.8216145833333, '']",[161.77864583333323]
1424,"[200.41276041666606, '']",[199.14062500000017]
1425,"[210.35286458333346, '']",[208.3554687500002]
1426,"[214.51171874999966, '']",[212.65234374999952]
1427,"[216.31119791666637, '']",[214.4140624999999]
1428,"[218.9804687500003, '']",[216.83333333333306]
1429,"[216.91406249999994, '']",[215.05859374999977]
1430,"[191.3776041666668, '']",[189.1341145833332]
1431,"[172.64453124999977, '']",[170.74218750000026]
1432,"[160.95833333333337, '']",[158.8177083333336]
1433,"[174.2656250000001, '']",[172.34505208333334]
1434,"[175.48697916666674, '']",[173.79687500000006]
1435,"[152.3736979166667, '']",[150.2838541666667]
1436,"[127.51171875000033, '']",[125.01302083333333]
1437,"[105.62239583333358, '']",[103.88151041666663]
1438,"[85.95442708333347, '']",[84.70312499999993]
1439,"[79.07161458333327, '']",[77.85807291666667]
1440,"[159.35286458333312, '']",[156.89843750000009]
1441,"[162.39322916666674, '']",[160.4440104166662]
1442,"[169.85807291666632, '']",[167.97005208333326]
1443,"[191.7226562499993, '']",[190.1341145833333]
1444,"[191.8828125000003, '']",[190.25]
1445,"[182.97135416666717, '']",[180.67057291666657]
1446,"[87.04296875, '']",[84.83333333333331]
1447,"[54.558593750000014, '']",[52.29296874999996]
1448,"[64.85807291666663, '']",[63.37500000000006]
1449,"[146.68098958333348, '']",[144.9752604166667]
1450,"[198.90755208333326, '']",[197.28124999999966]
1451,"[203.33984374999963, '']",[201.87890624999963]
1452,"[203.505208333333, '']",[201.00130208333346]
1453,"[198.95442708333286, '']",[196.6236979166664]
1454,"[139.32031249999991, '']",[136.64192708333331]
