,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
,3.0234375,2.384114583,2.51953125,2.43359375,2.43359375,2.43359375,2.43359375,2.43359375,2.432291667,2.444010417,2.373697917,2.412760417,2.475260417,2.475260417,2.631510417,2.631510417,2.631510417,2.424479167,2.408854167,2.408854167,1.778645833,1.778645833,1.778645833,2.8359375,2.88671875,2.88671875,2.88671875,2.88671875,2.88671875,2.864583333,2.93359375,2.96484375,2.921875,2.921875,2.921875,2.725260417,2.768229167,2.768229167,2.768229167,2.768229167,2.768229167,2.768229167,2.768229167,2.768229167,2.768229167,2.447916667,2.897135417,2.319010417,2.395833333,2.359375
,3.165364583,2.694010417,2.516927083,2.559895833,2.266927083,2.126302083,2.122395833,1.977864583,1.977864583,1.975260417,1.975260417,2.743489583,2.841145833,2.841145833,2.825520833,2.029947917,2.046875,1.740885417,1.740885417,1.740885417,1.740885417,1.721354167,1.721354167,2.595052083,2.610677083,2.610677083,2.610677083,2.610677083,2.610677083,2.466145833,2.803385417,2.795572917,2.791666667,2.791666667,2.791666667,2.515625,2.618489583,2.618489583,2.618489583,2.63671875,2.63671875,2.63671875,2.63671875,2.63671875,2.092447917,2.264322917,2.26171875,2.606770833,3.109375,2.51171875
,2.911458333,2.360677083,2.8203125,2.661458333,2.747395833,2.591145833,2.438802083,2.438802083,2.438802083,2.438802083,2.438802083,2.821614583,2.837239583,2.837239583,2.973958333,2.7890625,2.890625,2.697916667,2.91015625,2.694010417,2.694010417,2.666666667,2.654947917,2.403645833,2.462239583,2.462239583,2.462239583,2.462239583,2.462239583,2.462239583,2.473958333,2.765625,2.60546875,2.60546875,1.838541667,2.876302083,2.876302083,2.876302083,2.876302083,3.29296875,3.29296875,3.29296875,2.626302083,2.626302083,2.731770833,2.731770833,2.583333333,2.697916667,2.697916667,2.701822917
,2.834635417,2.786458333,2.829427083,2.829427083,2.829427083,2.579427083,2.587239583,2.587239583,2.587239583,2.587239583,2.587239583,2.158854167,2.158854167,2.158854167,2.158854167,2.158854167,2.158854167,2.158854167,2.143229167,2.147135417,2.147135417,2.139322917,2.139322917,2.483072917,2.58203125,2.447916667,2.447916667,2.447916667,2.447916667,2.529947917,2.537760417,2.537760417,2.537760417,2.537760417,2.045572917,2.17578125,2.23828125,2.111979167,2.111979167,2.111979167,2.111979167,2.111979167,2.111979167,2.111979167,2.2734375,2.390625,2.384114583,2.419270833,2.446614583,2.204427083
,2.635416667,2.635416667,2.8515625,2.83984375,2.83984375,2.502604167,2.1796875,2.1875,2.1875,2.1875,2.748697917,2.649739583,2.697916667,2.697916667,2.721354167,2.721354167,2.694010417,2.694010417,2.986979167,2.92578125,3.161458333,2.930989583,2.404947917,2.768229167,3.080729167,2.899739583,2.899739583,2.899739583,2.899739583,2.899739583,2.899739583,2.899739583,2.899739583,2.899739583,2.928385417,2.796875,3.114583333,3.114583333,3.114583333,3.114583333,3.114583333,3.114583333,3.114583333,3.114583333,2.830729167,2.0234375,2.901041667,2.575520833,2.680989583,2.747395833
,2.654947917,2.561197917,2.561197917,2.561197917,2.561197917,2.514322917,2.553385417,2.5859375,2.708333333,2.516927083,2.736979167,1.899739583,2.087239583,2.087239583,1.920572917,1.920572917,1.920572917,1.920572917,1.920572917,1.916666667,2.421875,2.153645833,1.98828125,2.447916667,2.447916667,2.447916667,2.447916667,2.447916667,2.447916667,2.447916667,2.447916667,2.447916667,2.447916667,2.44921875,2.44921875,2.44921875,2.44921875,2.575520833,2.575520833,2.868489583,2.868489583,3.420572917,3.420572917,3.420572917,3.428385417,3.428385417,3.428385417,1.735677083,2.046875,2.0703125
,2.108072917,2.21484375,2.21484375,2.21484375,2.21484375,2.21484375,2.21484375,2.3828125,2.395833333,2.395833333,2.395833333,2.627604167,2.611979167,2.671875,2.345052083,2.345052083,2.345052083,2.356770833,2.356770833,2.356770833,2.436197917,2.317708333,2.321614583,2.526041667,2.83984375,2.83984375,2.83984375,2.83984375,2.83984375,2.889322917,2.932291667,2.932291667,2.932291667,2.6171875,2.6171875,2.420572917,1.545572917,1.938802083,1.938802083,1.828125,2.0234375,1.86328125,1.86328125,2.59765625,2.33984375,2.34765625,2.34765625,2.125,2.731770833,2.731770833
,2.947916667,2.8671875,2.877604167,2.821614583,2.825520833,2.833333333,2.833333333,2.833333333,2.833333333,2.795572917,2.869791667,2.717447917,2.79296875,2.68359375,2.688802083,2.688802083,2.930989583,2.954427083,2.954427083,2.962239583,3.30078125,2.998697917,3.014322917,2.55859375,2.618489583,2.618489583,2.618489583,2.618489583,2.618489583,2.1875,2.2109375,2.2109375,1.622395833,2.19921875,2.19921875,2.346354167,2.56640625,2.53515625,2.53515625,2.330729167,2.330729167,2.330729167,2.330729167,2.330729167,2.354166667,2.0546875,2.102864583,2.596354167,2.9921875,2.9921875
,2.463541667,2.184895833,1.337239583,1.4609375,2.015625,1.994791667,1.986979167,1.986979167,1.377604167,1.377604167,1.377604167,2.606770833,2.606770833,2.606770833,2.606770833,2.606770833,2.606770833,2.614583333,2.614583333,2.865885417,3.015625,2.89453125,3.272135417,2.50390625,2.50390625,2.50390625,2.50390625,2.50390625,2.50390625,2.47265625,2.47265625,2.47265625,2.41796875,2.41796875,2.41796875,2.647135417,2.959635417,2.959635417,2.959635417,2.959635417,2.959635417,2.959635417,2.959635417,2.092447917,3.123697917,3.111979167,3.088541667,2.447916667,2.49609375,2.138020833
,2.690104167,2.555989583,2.548177083,2.540364583,2.540364583,2.540364583,2.231770833,2.013020833,2.013020833,2.013020833,2.013020833,2.5859375,2.5859375,2.502604167,2.403645833,2.403645833,2.403645833,2.403645833,2.427083333,2.434895833,2.434895833,2.434895833,2.446614583,2.529947917,2.529947917,2.529947917,2.529947917,2.529947917,2.529947917,2.529947917,2.529947917,2.529947917,2.529947917,2.529947917,2.529947917,2.682291667,2.682291667,2.682291667,2.682291667,2.682291667,2.826822917,2.989583333,2.736979167,2.729166667,2.696614583,2.696614583,2.696614583,2.47265625,2.47265625,2.47265625
,2.5625,2.354166667,2.354166667,2.354166667,2.354166667,2.354166667,2.375,2.375,2.375,2.375,2.39453125,2.80078125,2.803385417,2.803385417,2.384114583,2.384114583,2.3671875,2.26953125,2.611979167,2.611979167,2.611979167,2.611979167,2.611979167,1.997395833,2.436197917,2.436197917,2.436197917,2.436197917,2.436197917,2.221354167,2.221354167,2.221354167,2.221354167,2.221354167,2.080729167,2.194010417,2.194010417,2.194010417,2.518229167,2.522135417,2.522135417,2.522135417,2.51953125,2.51953125,2.615885417,2.615885417,2.615885417,2.615885417,2.501302083,2.501302083
,2.1015625,2.03515625,2.778645833,2.153645833,2.153645833,2.153645833,2.18359375,2.18359375,2.18359375,2.18359375,2.18359375,2.69921875,2.69921875,2.69921875,2.64453125,2.64453125,2.64453125,1.841145833,1.841145833,1.841145833,1.884114583,1.884114583,1.884114583,2.717447917,2.889322917,2.889322917,2.889322917,2.80078125,2.80078125,2.80078125,2.997395833,2.997395833,2.997395833,2.997395833,3.013020833,2.778645833,2.778645833,2.778645833,3.032552083,2.3046875,2.3046875,2.3046875,2.3046875,2.08203125,2.08203125,2.649739583,2.625,2.69140625,2.608072917,2.608072917
,2.497395833,2.473958333,2.45703125,2.45703125,2.4296875,2.4296875,2.454427083,2.3515625,2.546875,2.541666667,2.541666667,2.575520833,2.6484375,2.6484375,2.6328125,2.5234375,1.966145833,1.966145833,1.993489583,1.993489583,1.993489583,1.993489583,1.993489583,2.477864583,2.565104167,2.565104167,2.565104167,2.565104167,2.565104167,2.588541667,2.600260417,2.600260417,2.615885417,2.615885417,3.002604167,2.278645833,2.278645833,2.278645833,2.270833333,2.270833333,2.270833333,2.270833333,2.270833333,2.266927083,2.266927083,2.25,2.25,2.33984375,2.33984375,2.33984375
,3.235677083,3.259114583,3.368489583,3.233072917,3.305989583,3.305989583,3.305989583,3.190104167,3.190104167,3.186197917,3.186197917,2.486979167,2.626302083,2.626302083,2.82421875,2.828125,2.828125,2.828125,2.610677083,2.58984375,2.58984375,2.641927083,2.653645833,2.221354167,2.490885417,1.516927083,1.516927083,1.516927083,1.516927083,1.846354167,1.846354167,2.69140625,2.403645833,2.278645833,2.286458333,2.796875,2.8359375,2.8359375,2.84765625,2.84765625,2.84765625,2.84765625,2.84765625,2.84765625,2.84765625,2.84765625,2.84765625,2.80859375,2.80859375,2.80859375
,2.653645833,2.638020833,2.673177083,2.389322917,2.516927083,2.48828125,2.48828125,2.48828125,2.48828125,2.48828125,2.48828125,2.635416667,2.2578125,2.2578125,2.9453125,3.014322917,3.014322917,2.966145833,2.74609375,2.74609375,2.74609375,2.317708333,2.317708333,2.529947917,2.498697917,2.498697917,2.498697917,2.498697917,2.498697917,2.510416667,2.475260417,2.475260417,2.526041667,2.526041667,2.526041667,2.604166667,2.614583333,2.614583333,2.614583333,2.614583333,2.614583333,2.614583333,2.614583333,2.614583333,2.27734375,2.782552083,2.27734375,2.522135417,1.700520833,1.696614583
,2.473958333,2.401041667,2.170572917,2.81640625,2.795572917,2.795572917,2.91015625,2.91015625,2.91015625,2.91015625,3.158854167,2.276041667,2.77734375,2.77734375,2.6171875,2.6171875,2.6171875,2.6171875,2.76171875,2.3359375,2.3359375,2.1875,2.1875,2.587239583,2.106770833,2.106770833,2.72265625,2.72265625,2.72265625,2.602864583,2.575520833,2.575520833,2.575520833,2.575520833,2.575520833,2.09765625,2.640625,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.583333333,2.09765625,2.618489583,2.618489583
,2.795572917,3.135416667,3.31640625,3.30859375,3.092447917,3.092447917,3.087239583,3.087239583,3.087239583,3.087239583,3.095052083,2.329427083,2.329427083,2.329427083,2.251302083,2.251302083,2.251302083,2.251302083,2.251302083,2.251302083,2.251302083,2.251302083,2.251302083,2.282552083,2.282552083,2.282552083,2.282552083,2.282552083,2.282552083,2.282552083,2.282552083,2.282552083,2.213541667,2.213541667,2.213541667,2.272135417,2.272135417,2.272135417,2.272135417,2.272135417,2.272135417,2.272135417,2.272135417,2.272135417,2.272135417,2.272135417,2.563802083,2.35546875,2.32421875,2.47265625
,2.602864583,2.595052083,2.796875,2.881510417,2.86328125,2.86328125,2.86328125,2.86328125,2.86328125,2.77734375,2.76171875,2.415364583,2.415364583,2.415364583,2.415364583,2.415364583,2.415364583,2.415364583,2.430989583,2.430989583,2.430989583,2.430989583,2.430989583,2.4375,2.4375,2.4375,2.4375,2.4375,2.4375,2.4375,2.4375,2.4375,2.440104167,2.440104167,2.436197917,2.436197917,2.436197917,2.436197917,2.436197917,2.436197917,2.436197917,2.436197917,2.436197917,2.436197917,2.424479167,2.424479167,2.424479167,2.424479167,2.424479167,2.424479167
,2.467447917,2.329427083,2.494791667,2.5390625,2.5390625,2.5390625,2.5390625,2.5390625,2.5390625,2.5390625,2.5390625,2.57421875,2.57421875,2.57421875,2.397135417,2.513020833,1.9375,1.9375,1.9375,1.9375,2.536458333,2.536458333,2.536458333,2.203125,2.203125,2.203125,2.203125,2.203125,2.203125,2.203125,1.59375,1.59375,2.002604167,2.002604167,2.684895833,2.428385417,2.428385417,2.346354167,2.346354167,2.346354167,2.346354167,2.346354167,2.346354167,2.346354167,2.184895833,2.184895833,2.184895833,2.65234375,2.65234375,2.65625
,1.923177083,1.79296875,1.88671875,1.90234375,1.90234375,1.90234375,1.90234375,1.90234375,1.90234375,1.90234375,1.90234375,2.321614583,2.321614583,2.321614583,1.640625,1.64453125,1.64453125,1.640625,1.66015625,1.66015625,1.66015625,1.66015625,1.66015625,2.6640625,2.6640625,2.6640625,2.6640625,2.580729167,2.580729167,2.580729167,2.580729167,2.4453125,2.48046875,2.48046875,2.48046875,2.29296875,2.29296875,2.29296875,2.29296875,2.29296875,2.29296875,2.29296875,2.29296875,2.29296875,2.311197917,2.311197917,2.311197917,2.233072917,2.233072917,2.233072917
,2.48828125,2.47265625,2.47265625,2.127604167,2.096354167,2.096354167,2.096354167,2.096354167,2.104166667,2.104166667,2.104166667,1.938802083,1.938802083,1.938802083,1.837239583,1.837239583,1.837239583,1.727864583,1.727864583,1.727864583,1.727864583,1.727864583,1.727864583,2.0703125,2.0703125,2.0703125,2.0703125,2.0703125,2.0703125,2.0703125,2.0703125,2.06640625,2.578125,2.578125,2.578125,2.036458333,2.036458333,2.036458333,2.036458333,2.036458333,2.015625,2.015625,2.015625,2.015625,2.125,2.125,2.15234375,2.0546875,2.01171875,1.99609375
,2.79296875,2.795572917,2.795572917,2.809895833,2.641927083,2.622395833,2.622395833,2.626302083,2.709635417,2.709635417,2.709635417,2.764322917,2.67578125,2.67578125,2.67578125,2.67578125,2.67578125,2.665364583,2.536458333,2.536458333,2.536458333,2.634114583,2.634114583,2.682291667,2.608072917,2.608072917,2.608072917,2.608072917,2.608072917,2.580729167,2.580729167,2.580729167,2.58984375,2.58984375,2.58984375,2.63671875,2.006510417,2.006510417,2.006510417,2.006510417,2.006510417,2.006510417,2.014322917,2.014322917,2.022135417,2.026041667,2.026041667,2.083333333,2.083333333,2.21875
,3.114583333,3.1484375,3.1171875,2.979166667,2.979166667,2.983072917,2.947916667,2.998697917,2.73046875,2.717447917,2.764322917,2.537760417,2.537760417,2.537760417,2.571614583,2.571614583,2.571614583,2.571614583,2.571614583,2.571614583,2.571614583,2.571614583,2.571614583,2.571614583,2.571614583,2.571614583,2.571614583,2.571614583,2.571614583,2.571614583,2.576822917,2.576822917,2.576822917,2.576822917,2.576822917,1.950520833,1.950520833,1.942708333,1.942708333,1.942708333,1.942708333,1.942708333,1.942708333,1.944010417,1.944010417,1.944010417,1.944010417,2.610677083,2.610677083,2.60546875
,2.712239583,2.375,2.34375,2.3125,2.3125,2.3125,2.3125,2.311197917,2.311197917,2.311197917,2.299479167,2.454427083,2.454427083,2.454427083,2.807291667,2.635416667,2.635416667,2.635416667,2.635416667,2.520833333,2.520833333,2.520833333,2.520833333,2.3203125,2.3203125,2.3203125,2.3203125,2.3203125,2.3203125,2.1328125,2.463541667,2.463541667,2.463541667,2.463541667,2.463541667,2.411458333,2.411458333,2.333333333,2.333333333,2.338541667,2.338541667,2.338541667,2.338541667,2.520833333,2.520833333,2.334635417,2.334635417,2.489583333,2.489583333,2.489583333
,2.483072917,3.024739583,2.774739583,2.180989583,2.180989583,2.180989583,2.180989583,2.098958333,2.098958333,1.99609375,2.092447917,2.696614583,2.696614583,2.696614583,2.497395833,2.571614583,2.404947917,2.404947917,2.404947917,2.42578125,2.42578125,2.42578125,2.42578125,2.768229167,2.768229167,2.768229167,2.768229167,2.18359375,2.18359375,2.998697917,2.998697917,2.998697917,2.998697917,2.998697917,2.998697917,2.498697917,2.498697917,2.498697917,2.498697917,2.688802083,2.688802083,2.688802083,2.688802083,2.2578125,2.37109375,2.2734375,2.196614583,2.2109375,1.727864583,2.39453125
,2.420572917,2.388020833,2.444010417,2.444010417,2.444010417,2.444010417,2.444010417,2.444010417,2.444010417,2.444010417,2.444010417,2.4609375,2.529947917,2.529947917,2.541666667,2.541666667,2.541666667,2.557291667,2.557291667,2.557291667,2.541666667,2.541666667,2.541666667,2.41796875,2.640625,2.640625,2.640625,2.640625,2.640625,2.466145833,2.466145833,2.466145833,2.466145833,1.799479167,1.799479167,2.319010417,2.319010417,2.319010417,2.319010417,2.319010417,2.319010417,2.653645833,2.653645833,2.649739583,2.485677083,2.77734375,2.729166667,2.604166667,2.596354167,2.596354167
,2.916666667,2.674479167,2.674479167,2.674479167,2.678385417,2.678385417,2.678385417,2.678385417,2.678385417,2.678385417,2.779947917,2.529947917,2.529947917,2.529947917,2.354166667,2.412760417,2.428385417,2.420572917,2.420572917,2.420572917,2.420572917,2.420572917,2.420572917,2.420572917,2.420572917,2.420572917,2.420572917,2.420572917,2.420572917,2.420572917,2.420572917,2.420572917,2.420572917,2.420572917,2.420572917,2.420572917,2.420572917,2.420572917,2.420572917,2.420572917,2.420572917,2.420572917,2.420572917,2.420572917,2.432291667,2.432291667,2.432291667,2.682291667,2.640625,2.640625
,2.955729167,2.447916667,2.447916667,2.440104167,2.526041667,2.557291667,2.557291667,2.557291667,2.557291667,2.450520833,2.450520833,2.381510417,2.592447917,2.213541667,2.213541667,2.903645833,2.1953125,1.84765625,1.84765625,1.84765625,1.84765625,1.84765625,1.84765625,2.662760417,2.791666667,2.791666667,2.791666667,2.791666667,2.791666667,2.791666667,2.791666667,2.791666667,2.791666667,2.600260417,2.600260417,2.721354167,2.721354167,2.721354167,2.721354167,2.721354167,2.721354167,2.721354167,2.721354167,2.721354167,2.225260417,2.225260417,2.756510417,2.779947917,2.694010417,2.694010417
,2.162760417,2.322916667,2.338541667,2.338541667,2.216145833,2.216145833,2.220052083,2.220052083,2.220052083,1.63671875,2.220052083,2.145833333,2.149739583,2.149739583,2.143229167,2.143229167,2.143229167,2.143229167,2.240885417,1.657552083,1.657552083,1.657552083,1.657552083,2.208333333,2.208333333,2.208333333,2.204427083,2.204427083,2.204427083,2.204427083,2.204427083,2.231770833,2.231770833,2.235677083,1.884114583,2.321614583,2.321614583,2.321614583,1.98828125,1.404947917,1.404947917,1.404947917,1.404947917,1.397135417,2.01171875,2.1875,2.21875,2.21875,2,2
,2.080729167,1.826822917,1.955729167,1.733072917,1.403645833,1.403645833,1.403645833,1.403645833,1.403645833,1.481770833,1.540364583,2.134114583,2.157552083,2.157552083,2.276041667,2.276041667,2.221354167,2.227864583,2.321614583,2.337239583,2.337239583,2.337239583,2.345052083,2.063802083,2.063802083,1.860677083,1.684895833,1.684895833,1.684895833,1.684895833,1.684895833,1.700520833,1.700520833,1.700520833,1.677083333,2.177083333,2.177083333,2.309895833,2.395833333,2.411458333,2.411458333,2.411458333,2.192708333,1.927083333,2.26171875,2.559895833,2.149739583,2.06640625,1.432291667,1.91015625
,2.8515625,2.8515625,2.8515625,2.83984375,2.83984375,2.83984375,2.83984375,2.83984375,2.83984375,2.83984375,2.83984375,2.276041667,2.276041667,2.276041667,2.115885417,2.115885417,2.096354167,2.096354167,2.5703125,2.5703125,2.5625,2.5625,2.69140625,1.98828125,2.067708333,1.989583333,1.985677083,1.985677083,1.985677083,2.626302083,2.626302083,2.626302083,2.626302083,2.626302083,2.626302083,2.100260417,2.100260417,2.959635417,2.959635417,2.959635417,2.959635417,2.186197917,2.186197917,2.186197917,2.326822917,2.307291667,2.311197917,2.227864583,1.985677083,2.235677083
,3.549479167,3.096354167,3.096354167,2.5234375,2.856770833,2.858072917,3.110677083,3.110677083,3.110677083,3.110677083,3.110677083,2.227864583,2.14453125,2.14453125,2.65625,2.65625,2.65625,2.65625,2.65625,2.65625,1.880208333,2.546875,2.5546875,1.9765625,2.38671875,2.38671875,2.38671875,2.38671875,2.38671875,2.184895833,2.514322917,2.25390625,2.25390625,2.25390625,2.25390625,2.395833333,2.572916667,2.572916667,2.572916667,2.572916667,2.572916667,2.313802083,2.313802083,2.313802083,2.24609375,2.40625,2.40625,2.59375,2.5625,2.640625
,2.11328125,2.00390625,2.00390625,2.032552083,2.032552083,2.356770833,2.227864583,2.227864583,2.227864583,2.227864583,2.227864583,2.139322917,2.291666667,2.291666667,2.4453125,2.4453125,2.4453125,2.4453125,2.4453125,2.51953125,2.421875,2.31640625,2.31640625,2.080729167,2.516927083,2.516927083,2.516927083,2.516927083,2.516927083,2.75,3.087239583,2.184895833,2.184895833,2.184895833,2.184895833,1.869791667,2.192708333,2.255208333,2.703125,2.703125,2.703125,2.177083333,2.177083333,2.177083333,2.177083333,2.177083333,2.177083333,2.236979167,2.559895833,2.559895833
,2.6484375,2.502604167,2.565104167,2.47265625,1.9140625,1.9140625,2.2109375,2.21484375,2.5,2.5,2.5,2.213541667,2.778645833,2.778645833,2.8515625,2.8515625,2.8515625,2.85546875,3.022135417,3.022135417,2.994791667,2.515625,2.515625,2.213541667,2.755208333,2.755208333,2.755208333,2.755208333,2.755208333,2.213541667,2.688802083,2.684895833,2.684895833,2.684895833,2.684895833,2.221354167,2.763020833,2.763020833,2.763020833,2.763020833,2.763020833,2.763020833,2.763020833,2.763020833,2.846354167,2.846354167,2.846354167,2.283854167,2.325520833,2.325520833
,2.177083333,2.131510417,2.131510417,2.13671875,2.1875,2.1875,2.1875,2.3828125,2.3828125,2.3828125,2.3828125,2.397135417,2.794270833,2.794270833,2.994791667,2.994791667,3,2.55859375,2.64453125,2.6875,2.6875,2.6875,2.6875,2.236979167,2.53515625,2.53515625,2.53515625,2.53515625,2.53515625,2.2734375,2.526041667,2.526041667,2.526041667,2.526041667,2.526041667,1.833333333,2.31640625,2.31640625,2.31640625,2.31640625,2.31640625,2.31640625,2.31640625,2.31640625,2.3671875,2.4921875,2.3125,2.079427083,2.58984375,2.58984375
,2.533854167,2.358072917,2.338541667,2.338541667,2.338541667,2.338541667,2.338541667,2.381510417,2.381510417,2.33984375,2.33984375,2.1171875,2.251302083,2.251302083,2.360677083,2.360677083,2.130208333,2.130208333,2.4765625,2.4609375,2.4609375,2.114583333,2.524739583,1.876302083,2.20703125,2.20703125,2.330729167,2.330729167,2.330729167,2.100260417,2.315104167,2.248697917,2.248697917,2.33203125,2.33203125,2.040364583,2.39453125,2.4921875,2.50390625,2.50390625,2.50390625,2.50390625,2.50390625,2.50390625,2.231770833,2.231770833,2.231770833,1.666666667,2.145833333,2.145833333
,2.828125,2.477864583,2.477864583,2.477864583,2.477864583,2.477864583,2.477864583,2.477864583,2.477864583,2.477864583,2.477864583,2.494791667,2.557291667,2.557291667,2.046875,2.463541667,2.463541667,2.463541667,2.463541667,2.463541667,2.109375,2.14453125,2.14453125,2.171875,2.171875,2.171875,2.171875,2.171875,2.171875,2.411458333,2.640625,2.640625,2.640625,2.640625,2.640625,2.3046875,2.575520833,2.575520833,2.575520833,2.575520833,2.575520833,2.533854167,2.533854167,2.533854167,2.533854167,2.575520833,3.25,2.403645833,2.9453125,2.9453125
,2.197916667,2.447916667,2.447916667,2.447916667,2.565104167,2.565104167,2.575520833,2.783854167,2.8671875,2.8671875,2.169270833,1.575520833,2.401041667,2.401041667,2.3515625,2.3515625,2.372395833,2.372395833,2.372395833,2.393229167,2.514322917,2.451822917,2.451822917,2.276041667,2.276041667,2.596354167,2.596354167,2.611979167,2.5234375,2.4296875,2.4296875,2.359375,2.359375,2.2421875,2.2421875,2.3046875,2.721354167,2.6796875,2.6796875,2.6796875,2.6796875,2.6796875,2.6796875,2.6796875,2.2265625,2.2265625,2.302083333,2.177083333,1.901041667,2.515625
,2.729166667,2.625,2.625,2.614583333,2.614583333,2.614583333,2.453125,2.088541667,2.088541667,2.088541667,2.755208333,2.151041667,2.651041667,2.651041667,2.790364583,2.790364583,2.790364583,2.790364583,3.111979167,3.111979167,3.18359375,3.052083333,3.052083333,2.01953125,2.2109375,2.319010417,2.114583333,2.127604167,2.127604167,1.881510417,1.850260417,1.850260417,1.850260417,1.850260417,1.850260417,2.03125,2.424479167,2.424479167,2.424479167,2.424479167,2.424479167,2.424479167,2.424479167,2.397135417,2.397135417,2.397135417,2.397135417,2.00390625,2.00390625,2.00390625
,2.799479167,3.041666667,3.041666667,3.041666667,3.041666667,3.065104167,2.5390625,2.66015625,2.66015625,2.66015625,3.1015625,2.622395833,2.680989583,2.680989583,2.78515625,2.803385417,2.803385417,2.69921875,2.6953125,2.90234375,2.79296875,2.640625,2.640625,2.106770833,2.385416667,2.385416667,2.940104167,2.9375,2.9375,2.555989583,2.555989583,2.555989583,2.555989583,2.555989583,2.555989583,2.34375,2.645833333,2.6328125,2.6328125,2.6328125,2.6328125,2.6328125,2.114583333,2.114583333,2.798177083,2.809895833,2.809895833,2.421875,2.421875,2.43359375
,2.805989583,2.716145833,3.061197917,2.881510417,3.229166667,2.77734375,3.01953125,2.861979167,2.861979167,2.861979167,2.946614583,2.313802083,3.057291667,3.057291667,2.169270833,2.169270833,2.044270833,2.440104167,2.287760417,2.287760417,2.528645833,2.390625,2.390625,1.99609375,1.7265625,1.506510417,1.506510417,1.490885417,1.490885417,2.0546875,2.0546875,2.0546875,2.05859375,2.05859375,2.05859375,2.143229167,2.216145833,2.24609375,2.4140625,2.4140625,2.4140625,2.4140625,2.4140625,2.4140625,3.13671875,3.0546875,3.07421875,2.536458333,2.614583333,2.755208333
,2.763020833,2.6953125,2.61328125,2.451822917,2.6875,2.455729167,2.776041667,2.42578125,2.407552083,2.4921875,2.662760417,3.03515625,2.731770833,2.731770833,2.72265625,2.72265625,2.506510417,2.506510417,2.514322917,1.983072917,2.248697917,2.165364583,2.165364583,1.809895833,2.342447917,2.342447917,2.342447917,2.342447917,2.342447917,2.322916667,2.307291667,1.802083333,2.307291667,2.307291667,2.307291667,2.256510417,2.537760417,2.532552083,2.528645833,2.528645833,2.3203125,2.3203125,2.3203125,2.3203125,2.03125,2.072916667,1.8984375,1.796875,2.416666667,2.552083333
,2.9296875,2.578125,2.286458333,2.286458333,2.286458333,2.286458333,2.6171875,2.640625,2.723958333,2.3359375,2.8984375,1.723958333,2.063802083,2.063802083,2.739583333,3.229166667,3.229166667,3.229166667,2.463541667,2.973958333,2.05078125,2.41015625,2.415364583,2.33984375,2.0390625,2.046875,2.046875,2.177083333,2.703125,2.30078125,2.23828125,2.22265625,2.22265625,2.22265625,2.22265625,2.006510417,1.80078125,1.9296875,1.86328125,1.86328125,2.165364583,2.165364583,1.59765625,1.59765625,2.694010417,2.694010417,3.19921875,2.14453125,3.065104167,3.561197917
,2.686197917,2.416666667,2.645833333,2.645833333,2.645833333,2.1875,2.139322917,1.720052083,2.618489583,2.618489583,2.286458333,2.161458333,1.970052083,1.91796875,2.177083333,2.177083333,2.177083333,2.177083333,2.177083333,2.177083333,2.177083333,2.4296875,2.619791667,1.774739583,2.032552083,1.872395833,1.872395833,1.872395833,2.486979167,2.078125,2.22265625,2.22265625,2.22265625,2.3046875,2.3046875,1.911458333,1.997395833,2.059895833,2.078125,2.098958333,2.630208333,2.157552083,2.157552083,2.157552083,1.826822917,1.826822917,2.180989583,2.489583333,2.927083333,2.904947917
,2.907552083,2.811197917,2.838541667,2.876302083,2.548177083,2.548177083,2.807291667,2.807291667,3.166666667,3.166666667,3.450520833,1.927083333,2.522135417,1.928385417,1.920572917,1.920572917,1.920572917,1.920572917,1.920572917,1.920572917,1.904947917,1.904947917,1.904947917,2.102864583,2.102864583,1.451822917,1.998697917,1.915364583,1.915364583,1.701822917,1.846354167,1.869791667,2.606770833,1.950520833,1.950520833,2.0078125,2.088541667,2.131510417,2.747395833,2.747395833,2.747395833,2.123697917,2.123697917,2.123697917,2.411458333,2.411458333,2.483072917,2.125,2.477864583,2.009114583
,3.411458333,3.00390625,2.99609375,2.7890625,2.7890625,2.79296875,2.928385417,2.928385417,2.795572917,2.795572917,2.795572917,2.4609375,2.834635417,2.834635417,2.865885417,2.873697917,2.873697917,2.873697917,2.873697917,2.873697917,2.111979167,2.115885417,2.115885417,2.286458333,2.522135417,2.278645833,2.278645833,2.278645833,2.278645833,1.682291667,2.391927083,2.391927083,1.690104167,1.690104167,2.184895833,2.203125,2.171875,2.201822917,2.059895833,2.059895833,2.059895833,2.059895833,2.049479167,2.049479167,2.317708333,2.317708333,2.317708333,2.388020833,2.493489583,1.74609375
